conn_#	host_a	host_b	port_a	port_b	first_packet	last_packet	total_packets_a2b	total_packets_b2a	resets_sent_a2b	resets_sent_b2a	ack_pkts_sent_a2b	ack_pkts_sent_b2a	pure_acks_sent_a2b	pure_acks_sent_b2a	sack_pkts_sent_a2b	sack_pkts_sent_b2a	dsack_pkts_sent_a2b	dsack_pkts_sent_b2a	max_sack_blks/ack_a2b	max_sack_blks/ack_b2a	unique_bytes_sent_a2b	unique_bytes_sent_b2a	actual_data_pkts_a2b	actual_data_pkts_b2a	actual_data_bytes_a2b	actual_data_bytes_b2a	rexmt_data_pkts_a2b	rexmt_data_pkts_b2a	rexmt_data_bytes_a2b	rexmt_data_bytes_b2a	zwnd_probe_pkts_a2b	zwnd_probe_pkts_b2a	zwnd_probe_bytes_a2b	zwnd_probe_bytes_b2a	outoforder_pkts_a2b	outoforder_pkts_b2a	pushed_data_pkts_a2b	pushed_data_pkts_b2a	SYN/FIN_pkts_sent_a2b	SYN/FIN_pkts_sent_b2a	req_1323_ws/ts_a2b	req_1323_ws/ts_b2a	adv_wind_scale_a2b	adv_wind_scale_b2a	req_sack_a2b	req_sack_b2a	sacks_sent_a2b	sacks_sent_b2a	urgent_data_pkts_a2b	urgent_data_pkts_b2a	urgent_data_bytes_a2b	urgent_data_bytes_b2a	mss_requested_a2b	mss_requested_b2a	max_segm_size_a2b	max_segm_size_b2a	min_segm_size_a2b	min_segm_size_b2a	avg_segm_size_a2b	avg_segm_size_b2a	max_win_adv_a2b	max_win_adv_b2a	min_win_adv_a2b	min_win_adv_b2a	zero_win_adv_a2b	zero_win_adv_b2a	avg_win_adv_a2b	avg_win_adv_b2a	initial_window_bytes_a2b	initial_window_bytes_b2a	initial_window_pkts_a2b	initial_window_pkts_b2a	ttl_stream_length_a2b	ttl_stream_length_b2a	missed_data_a2b	missed_data_b2a	truncated_data_a2b	truncated_data_b2a	truncated_packets_a2b	truncated_packets_b2a	data_xmit_time_a2b	data_xmit_time_b2a	idletime_max_a2b	idletime_max_b2a	hardware_dups_a2b	hardware_dups_b2a	throughput_a2b	throughput_b2a	RTT_samples_a2b	RTT_samples_b2a	RTT_min_a2b	RTT_min_b2a	RTT_max_a2b	RTT_max_b2a	RTT_avg_a2b	RTT_avg_b2a	RTT_stdev_a2b	RTT_stdev_b2a	RTT_from_3WHS_a2b	RTT_from_3WHS_b2a	RTT_full_sz_smpls_a2b	RTT_full_sz_smpls_b2a	RTT_full_sz_min_a2b	RTT_full_sz_min_b2a	RTT_full_sz_max_a2b	RTT_full_sz_max_b2a	RTT_full_sz_avg_a2b	RTT_full_sz_avg_b2a	RTT full_sz_stdev_a2b	RTT_full_sz_stdev_b2a	post-loss_acks_a2b	post-loss_acks_b2a	ambiguous_acks_a2b	ambiguous_acks_b2a	RTT_min_(last)_a2b	RTT_min_(last)_b2a	RTT_max_(last)_a2b	RTT_max_(last)_b2a	RTT_avg_(last)_a2b	RTT_avg_(last)_b2a	RTT_sdv_(last)_a2b	RTT_sdv_(last)_b2a	segs_cum_acked_a2b	segs_cum_acked_b2a	duplicate_acks_a2b	duplicate_acks_b2a	triple_dupacks_a2b	triple_dupacks_b2a	max_#_retrans_a2b	max_#_retrans_b2a	min_retr_time_a2b	min_retr_time_b2a	max_retr_time_a2b	max_retr_time_b2a	avg_retr_time_a2b	avg_retr_time_b2a	sdv_retr_time_a2b	sdv_retr_time_b2a	time_namelookup	time_connect	time_appconnect	time_pretransfer	time_starttransfer	time_total	initcwnd	delay	bandwidth	max_queue_size	request_size
1	10.0.0.1	10.0.0.2	52816	80	1452622323.838708	1452622323.848404	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	40738	130260	3	3	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	5	1	10	1000	1
1	10.0.0.1	10.0.0.2	52822	80	1452622325.486192	1452622325.495857	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	3.2	3.3	0	0	40869	236627	3	3	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	5	1	10	1000	2
1	10.0.0.1	10.0.0.2	52828	80	1452622327.26462	1452622327.37450	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	4336	1	2	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1440	394	2166	37888	32256	29696	32256	0	0	34730	32256	395	2896	1	1	395	4336	0	0	0	0	0	0	0.000	0.001	3.2	3.2	0	0	35948	394612	3	4	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.011	5	1	10	1000	4
1	10.0.0.1	10.0.0.2	52834	80	1452622328.591804	1452622328.606475	9	7	0	0	8	7	6	1	0	0	0	0	0	0	395	8432	1	4	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1192	394	2107	46592	32256	29696	32256	0	0	39936	32256	395	2896	1	1	395	8432	0	0	0	0	0	0	0.000	0.005	3.2	3.2	0	0	26924	574739	3	6	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.015	5	1	10	1000	8
1	10.0.0.1	10.0.0.2	52840	80	1452622330.166764	1452622330.186131	10	8	0	0	9	8	7	1	0	0	0	0	0	0	396	16625	1	5	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	5041	396	1448	395	3324	62464	32256	29696	32256	0	0	46648	32256	396	2896	1	1	396	16625	0	0	0	0	0	0	0.000	0.009	4.1	4.3	0	0	20447	858419	3	7	2.6	0.5	3.6	0.6	3.0	0.5	0.6	0.0	2.6	0.6	2	2	2.6	0.5	3.6	0.6	3.1	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.018	5	1	10	1000	16
1	10.0.0.1	10.0.0.2	52846	80	1452622331.720894	1452622331.755009	13	11	0	0	12	11	10	1	0	0	0	0	0	0	396	33009	1	8	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	8688	396	1448	395	4125	95232	32256	29696	32256	0	0	62080	32256	396	2896	1	1	396	33009	0	0	0	0	0	0	0.000	0.024	7.2	7.2	0	0	11608	967580	3	10	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.5	2	2	2.6	0.5	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.034	5	1	10	1000	32
1	10.0.0.1	10.0.0.2	52852	80	1452622333.292858	1452622333.356023	18	16	0	0	17	16	15	1	0	0	0	0	0	0	396	65778	1	13	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	11584	396	618	395	5059	162816	32256	29696	32256	0	0	95081	32256	396	2896	1	1	396	65778	0	0	0	0	0	0	0.000	0.053	9.6	9.6	0	0	6269	1041368	3	15	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.063	5	1	10	1000	64
1	10.0.0.1	10.0.0.2	52858	80	1452622334.878505	1452622334.994884	25	23	0	0	24	23	22	1	0	0	0	0	0	0	397	131315	1	20	397	131315	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	11584	397	1448	396	6565	184832	32256	29696	32256	0	0	123925	32256	397	2896	1	1	397	131315	0	0	0	0	0	0	0.000	0.107	9.7	9.7	0	0	3411	1128339	3	22	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.116	5	1	10	1000	128
1	10.0.0.1	10.0.0.2	52864	80	1452622336.522386	1452622336.747359	41	40	0	0	40	40	38	1	0	0	0	0	0	0	397	262387	1	37	397	262387	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	11584	397	1448	396	7091	292864	32256	29696	32256	0	0	165977	32256	397	2896	1	1	397	262387	0	0	0	0	0	0	0.000	0.215	9.7	9.8	0	0	1765	1166304	3	38	2.6	0.5	3.3	0.6	2.9	0.5	0.4	0.0	2.6	0.6	2	2	2.6	0.6	3.3	0.6	3.0	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.224	5	1	10	1000	256
1	10.0.0.1	10.0.0.2	52870	80	1452622338.270219	1452622338.716115	112	112	0	0	111	112	109	1	0	0	0	0	0	0	397	524531	1	109	397	524531	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	11584	397	1448	396	4812	612864	32256	29696	32256	0	0	374534	32256	397	2896	1	1	397	524531	0	0	0	0	0	0	0.000	0.436	9.7	9.7	0	0	890	1176353	3	109	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.446	5	1	10	1000	512
1	10.0.0.1	10.0.0.2	52876	80	1452622340.247764	1452622341.132156	291	298	0	0	290	298	288	1	0	0	0	0	0	0	398	1048821	1	295	398	1048821	0	0	0	0	0	0	0	0	0	0	1	6	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	11584	398	1448	397	3555	787968	32256	29696	32256	0	0	621522	32256	398	2896	1	1	398	1048821	0	0	0	0	0	0	0.000	0.875	9.8	9.8	0	0	450	1185923	3	288	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	9	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.884	5	1	10	1000	1024
1	10.0.0.1	10.0.0.2	52882	80	1452622342.649226	1452622344.410710	645	668	0	0	644	668	642	1	0	0	0	0	0	0	398	2097397	1	665	398	2097397	0	0	0	0	0	0	0	0	0	0	1	8	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	11584	398	1448	397	3153	689664	32256	29696	32256	0	0	633605	32256	398	2896	1	1	398	2097397	0	0	0	0	0	0	0.000	1.752	9.8	9.7	0	0	226	1190699	3	642	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	25	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	1.762	5	1	10	1000	2048
1	10.0.0.1	10.0.0.2	52888	80	1452622345.922700	1452622349.439186	1354	1409	0	0	1353	1409	1351	1	0	0	0	0	0	0	398	4194549	1	1406	398	4194549	0	0	0	0	0	0	0	0	0	0	1	12	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	11584	398	1141	397	2983	753152	32256	29696	32256	0	0	665915	32256	398	2896	1	1	398	4194549	0	0	0	0	0	0	0.000	3.507	9.7	9.7	0	0	113	1192824	3	1351	2.5	0.5	2.6	0.6	2.6	0.5	0.1	0.0	2.6	0.6	2	2	2.5	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	57	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	3.517	5	1	10	1000	4096
1	10.0.0.1	10.0.0.2	52894	80	1452622350.978217	1452622358.2561	2771	2889	0	0	2770	2889	2768	1	0	0	0	0	0	0	398	8388853	1	2886	398	8388853	0	0	0	0	0	0	0	0	0	0	1	17	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	11584	398	1448	397	2906	1118208	32256	29696	32256	0	0	845364	32256	398	2896	1	1	398	8388853	0	0	0	0	0	0	0.000	7.015	9.7	9.7	0	0	57	1194254	3	2768	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	120	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	7.024	5	1	10	1000	8192
1	10.0.0.1	10.0.0.2	52906	80	1452622359.560304	1452622373.600603	5617	5849	0	0	5616	5849	5614	1	0	0	0	0	0	0	399	16777463	1	5846	399	16777463	0	0	0	0	0	0	0	0	0	0	1	23	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	11584	399	1448	398	2869	2238976	32256	29696	32256	0	0	1179778	32256	399	2896	1	1	399	16777463	0	0	0	0	0	0	0.000	14.031	9.7	9.7	0	0	28	1194951	3	5614	2.6	0.5	2.6	0.7	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	234	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	14.040	5	1	10	1000	16384
1	10.0.0.1	10.0.0.2	52918	80	1452622375.125084	1452622375.134799	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	40659	130005	3	3	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	5	1	100	1000	1
1	10.0.0.1	10.0.0.2	52924	80	1452622376.671147	1452622376.680777	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	41018	237487	3	3	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	5	1	100	1000	2
1	10.0.0.1	10.0.0.2	52930	80	1452622378.258264	1452622378.267822	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	4336	1	2	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1440	394	2166	37888	32256	29696	32256	0	0	34730	32256	395	4336	1	2	395	4336	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	41327	453651	3	4	2.5	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.009	0.010	5	1	100	1000	4
1	10.0.0.1	10.0.0.2	52936	80	1452622379.995033	1452622380.7752	9	7	0	0	8	7	6	1	0	0	0	0	0	0	395	8432	1	4	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1192	394	2107	46592	32256	29696	32256	0	0	39936	32256	395	7240	1	3	395	8432	0	0	0	0	0	0	0.000	0.003	3.2	3.2	0	0	31056	662945	3	6	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.013	5	1	100	1000	8
1	10.0.0.1	10.0.0.2	52942	80	1452622381.533670	1452622381.546360	10	8	0	0	9	8	7	1	0	0	0	0	0	0	396	16625	1	5	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	5041	396	1448	395	3324	62464	32256	29696	32256	0	0	46648	32256	396	7240	1	3	396	16625	0	0	0	0	0	0	0.000	0.003	3.2	3.2	0	0	31206	1310087	3	7	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.013	5	1	100	1000	16
1	10.0.0.1	10.0.0.2	52948	80	1452622383.102723	1452622383.118456	13	11	0	0	12	11	10	1	0	0	0	0	0	0	396	33009	1	8	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	8688	396	1448	395	4125	95232	32256	29696	32256	0	0	62080	32256	396	7240	1	3	396	33009	0	0	0	0	0	0	0.000	0.006	3.2	3.2	0	0	25170	2098074	3	10	2.5	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.5	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.016	5	1	100	1000	32
1	10.0.0.1	10.0.0.2	52954	80	1452622384.718873	1452622384.738770	16	14	0	0	15	14	13	1	0	0	0	0	0	0	396	65778	1	11	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	14480	396	618	395	5979	162816	32256	29696	32256	0	0	89326	32256	396	7240	1	3	396	65778	0	0	0	0	0	0	0.000	0.010	3.5	3.5	0	0	19902	3305926	3	13	2.6	0.5	2.9	0.6	2.7	0.5	0.2	0.0	2.7	0.6	2	2	2.7	0.6	2.9	0.6	2.8	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	0.020	5	1	100	1000	64
1	10.0.0.1	10.0.0.2	52960	80	1452622386.416823	1452622386.441110	19	17	0	0	18	17	16	1	0	0	0	0	0	0	397	131315	1	14	397	131315	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	22715	397	1448	396	9378	184832	32256	29696	32256	0	0	108913	32256	397	7240	1	3	397	131315	0	0	0	0	0	0	0.000	0.013	4.0	3.7	0	0	16346	5406802	3	16	2.6	0.5	2.7	0.7	2.6	0.6	0.1	0.0	2.6	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.011	0.024	5	1	100	1000	128
1	10.0.0.1	10.0.0.2	52966	80	1452622388.255554	1452622388.290597	25	23	0	0	24	23	22	1	0	0	0	0	0	0	397	262387	1	20	397	262387	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	31856	397	1448	396	13118	333312	32256	29696	32256	0	0	159402	32256	397	7240	1	3	397	262387	0	0	0	0	0	0	0.000	0.025	3.2	3.2	0	0	11329	7487572	3	22	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.035	5	1	100	1000	256
1	10.0.0.1	10.0.0.2	52972	80	1452622389.839477	1452622389.896657	39	37	0	0	38	37	36	1	0	0	0	0	0	0	397	524531	1	34	397	524531	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	33304	397	1448	396	15426	457216	32256	29696	32256	0	0	206834	32256	397	7240	1	3	397	524531	0	0	0	0	0	0	0.000	0.048	3.2	3.2	0	0	6943	9173330	3	36	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.057	5	1	100	1000	512
1	10.0.0.1	10.0.0.2	52978	80	1452622391.426612	1452622391.527031	74	77	0	0	73	77	71	1	0	0	0	0	0	0	398	1048821	1	74	398	1048821	0	0	0	0	0	0	0	0	0	0	1	6	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	28960	398	1448	397	14173	376832	32256	29696	32256	0	0	289153	32256	398	7240	1	3	398	1048821	0	0	0	0	0	0	0.000	0.091	3.2	3.2	0	0	3963	10444448	3	71	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	5	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.100	5	1	100	1000	1024
1	10.0.0.1	10.0.0.2	52984	80	1452622393.65152	1452622393.254066	157	157	0	0	156	157	154	1	0	0	0	0	0	0	398	2097397	1	154	398	2097397	0	0	0	0	0	0	0	0	0	0	1	8	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	31856	398	1448	397	13619	469504	32256	29696	32256	0	0	382834	32256	398	7240	1	3	398	2097397	0	0	0	0	0	0	0.000	0.179	3.2	3.2	0	0	2107	11102391	3	154	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.189	5	1	100	1000	2048
